Name,Time Played,Class,Light,Kills,Deaths,KDR,KDA,Grenade,Melee,Super,Completed 
TalTool,157943,Titan,1548,295.0,24.0,12.291666666666666,19.895833333333332,30.0,8.0,3.0,0.0
END GROUP + 10349631232
mooseqt,134111,Titan,1564,3100.0,220.0,14.090909090909092,18.279545454545456,597.0,344.0,47.0,1.0
g-2torial,464687,Warlock,1565,2953.0,126.0,23.436507936507937,28.682539682539684,311.0,435.0,16.0,1.0
NervouspyZ,356427,Warlock,1560,1356.0,66.0,20.545454545454547,25.068181818181817,332.0,159.0,0.0,1.0
DeftDel,120148,Titan,1566,2529.0,142.0,17.809859154929576,21.890845070422536,168.0,108.0,3.0,1.0
Thick,129391,Titan,1553,234.0,25.0,9.36,12.06,10.0,5.0,0.0,1.0
▯FROST▯▯,94908,Hunter,1542,1300.0,94.0,13.829787234042554,16.930851063829788,99.0,27.0,91.0,0.0
dolbz,51595,Hunter,1562,1988.0,215.0,9.246511627906976,12.583720930232559,135.0,50.0,48.0,1.0
Thick,129391,Warlock,1565,1032.0,135.0,7.644444444444445,9.792592592592593,61.0,44.0,0.0,0.0
ETHAN22026,101726,Warlock,1535,1198.0,98.0,12.224489795918368,15.63265306122449,97.0,35.0,62.0,0.0
capnsavboy,57831,Hunter,1559,1171.0,69.0,16.971014492753625,22.659420289855074,42.0,6.0,70.0,0.0
GET TROLLED!,72663,Warlock,1558,3119.0,187.0,16.67914438502674,20.796791443850267,327.0,212.0,130.0,0.0
END GROUP + 10349643156
Li99m,204933,Warlock,1566,123.0,7.0,17.571428571428573,23.571428571428573,29.0,12.0,0.0,1.0
Nutternoah,133102,Hunter,1566,110.0,3.0,36.666666666666664,50.666666666666664,8.0,2.0,0.0,1.0
kniyn,60745,Warlock,1561,340.0,5.0,68.0,90.3,43.0,27.0,0.0,1.0
average aim assist enjoyer,100951,Titan,1561,132.0,4.0,33.0,50.25,15.0,5.0,1.0,1.0
_t0ken,224711,Warlock,1569,445.0,3.0,148.33333333333334,177.5,177.0,36.0,0.0,1.0
bluemilk,98220,Warlock,1564,151.0,6.0,25.166666666666668,34.5,10.0,25.0,0.0,1.0
END GROUP + 10349640447
Pokejoshinator,224159,Titan,1566,178.0,14.0,12.714285714285714,17.321428571428573,18.0,9.0,3.0,0.0
antman010,243562,Warlock,1564,935.0,51.0,18.333333333333332,26.00980392156863,247.0,52.0,1.0,1.0
▯ TOAOLeDoux,286915,Warlock,1570,869.0,28.0,31.035714285714285,40.035714285714285,271.0,60.0,0.0,0.0
Valkyrie,142397,Hunter,1558,691.0,27.0,25.59259259259259,32.48148148148148,29.0,8.0,0.0,0.0
polskistaryy,205466,Titan,1554,105.0,4.0,26.25,28.75,2.0,0.0,0.0,0.0
Never,185034,Warlock,1558,749.0,50.0,14.98,22.13,156.0,83.0,0.0,1.0
zainugamer,245030,Warlock,1561,1065.0,42.0,25.357142857142858,32.42857142857143,541.0,130.0,0.0,1.0
Space Invader,280821,Warlock,1542,360.0,12.0,30.0,40.291666666666664,69.0,23.0,0.0,0.0
rsch,159807,Hunter,1561,1025.0,17.0,60.294117647058826,76.82352941176471,62.0,6.0,0.0,1.0
Mortiyy,177199,Hunter,1564,432.0,15.0,28.8,42.3,52.0,9.0,1.0,1.0
jack88532,238886,Warlock,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony2Tapツ,181760,Titan,1561,476.0,16.0,29.75,43.8125,70.0,5.0,4.0,1.0
END GROUP + 10349645023
安德,239672,Titan,1558,301.0,52.0,5.788461538461538,6.480769230769231,88.0,163.0,9.0,1.0
Via,187046,Titan,1464,358.0,54.0,6.62962962962963,10.583333333333334,62.0,29.0,4.0,1.0
PANK,185530,Warlock,1562,3173.0,50.0,63.46,67.2,814.0,137.0,36.0,1.0
wuwu,44737,Warlock,1522,456.0,45.0,10.133333333333333,14.366666666666667,23.0,18.0,5.0,1.0
wuwu,44737,Titan,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
da葵花,140125,Titan,1558,378.0,52.0,7.269230769230769,10.875,66.0,25.0,0.0,1.0
Raccoooooooon,102900,Titan,1562,906.0,62.0,14.612903225806452,18.612903225806452,101.0,8.0,4.0,1.0
END GROUP + 10349667570
zilverwing12,98983,Warlock,1561,758.0,27.0,28.074074074074073,34.370370370370374,125.0,40.0,0.0,1.0
banki,167219,Warlock,1535,1097.0,34.0,32.26470588235294,39.05882352941177,209.0,76.0,0.0,1.0
Phil Swift,239554,Warlock,1563,134.0,29.0,4.620689655172414,7.068965517241379,66.0,14.0,0.0,1.0
hummusaki,146034,Titan,1560,613.0,33.0,18.575757575757574,24.303030303030305,58.0,18.0,0.0,1.0
yuuri seyton,219755,Warlock,1554,693.0,29.0,23.896551724137932,29.24137931034483,131.0,47.0,0.0,1.0
Mac,222913,Warlock,1559,457.0,38.0,12.026315789473685,15.842105263157896,75.0,49.0,6.0,1.0
END GROUP + 10349663769
Imraiken,152674,Warlock,1557,62.0,4.0,15.5,21.0,33.0,2.0,0.0,1.0
Sioui,175623,Warlock,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioui,175623,Titan,1546,106.0,2.0,53.0,76.5,18.0,2.0,0.0,1.0
Skyl1ne,207296,Titan,1563,72.0,2.0,36.0,56.75,3.0,0.0,0.0,1.0
Zinkot,431512,Warlock,1564,175.0,2.0,87.5,102.25,54.0,5.0,0.0,1.0
LoyaaI,385281,Hunter,1544,125.0,4.0,31.25,41.875,5.0,4.0,0.0,1.0
Hikuro,225434,Warlock,1560,57.0,2.0,28.5,43.0,4.0,15.0,0.0,1.0
END GROUP + 10349666929
A-Bit-Shy,300788,Warlock,1561,645.0,25.0,25.8,32.04,134.0,37.0,1.0,1.0
zYata_,134750,Titan,1553,756.0,29.0,26.06896551724138,32.51724137931034,126.0,40.0,10.0,1.0
fathalla,497919,Warlock,1561,316.0,36.0,8.777777777777779,13.194444444444445,60.0,4.0,2.0,1.0
BlueFlameBlade,297410,Hunter,1556,531.0,30.0,17.7,21.783333333333335,95.0,5.0,28.0,1.0
Fishsticks,224369,Warlock,1561,623.0,39.0,15.974358974358974,21.525641025641026,124.0,19.0,6.0,1.0
Fischtaebchen--,106091,Titan,1549,648.0,33.0,19.636363636363637,26.545454545454547,112.0,61.0,7.0,1.0
END GROUP + 10349640455
墨▯▯,126425,Hunter,1558,780.0,79.0,9.873417721518987,14.341772151898734,94.0,58.0,0.0,1.0
色图哥练习生,162649,Titan,1566,506.0,76.0,6.657894736842105,9.375,104.0,65.0,0.0,1.0
福袋,161387,Warlock,1562,1686.0,65.0,25.93846153846154,34.09230769230769,257.0,65.0,11.0,1.0
从左到右,113463,Warlock,1563,3069.0,77.0,39.857142857142854,45.91558441558441,1764.0,141.0,58.0,1.0
eMfollA,81973,Titan,1570,1371.0,73.0,18.78082191780822,25.075342465753426,215.0,9.0,0.0,1.0
Tiny,196531,Hunter,1564,460.0,71.0,6.47887323943662,9.246478873239436,28.0,30.0,0.0,1.0
END GROUP + 10349668735
BibaBensen,440971,Titan,1568,943.0,71.0,13.28169014084507,20.492957746478872,127.0,8.0,2.0,1.0
Shim,256211,Hunter,1564,957.0,34.0,28.147058823529413,38.5,191.0,15.0,5.0,0.0
M0N0,431422,Titan,1571,888.0,32.0,27.75,40.421875,90.0,22.0,0.0,1.0
Schwaebmen,458831,Warlock,1540,3110.0,72.0,43.19444444444444,54.229166666666664,1117.0,159.0,6.0,1.0
Fr3k0ut,365097,Hunter,1571,1764.0,68.0,25.941176470588236,36.411764705882355,126.0,154.0,6.0,1.0
MainzaN,559875,Warlock,1563,2131.0,64.0,33.296875,41.7265625,76.0,1.0,1.0,1.0
Lonnec,391131,Warlock,1574,1432.0,82.0,17.463414634146343,26.597560975609756,215.0,38.0,10.0,1.0
BeKo08,418622,Warlock,1562,306.0,14.0,21.857142857142858,27.571428571428573,137.0,33.0,0.0,0.0
END GROUP + 10349650446
Wolle85,187640,Hunter,1544,464.0,23.0,20.17391304347826,27.130434782608695,19.0,9.0,0.0,1.0
DasNici,151229,Titan,1582,359.0,17.0,21.11764705882353,31.205882352941178,66.0,13.0,0.0,1.0
RedXell,298587,Titan,1559,496.0,14.0,35.42857142857143,46.392857142857146,111.0,37.0,0.0,1.0
DeX,175447,Warlock,1561,595.0,14.0,42.5,54.0,163.0,46.0,1.0,1.0
SoGoodAndTasty,198027,Warlock,1556,282.0,12.0,23.5,33.583333333333336,41.0,18.0,0.0,1.0
qflewy,90878,Warlock,1535,505.0,15.0,33.666666666666664,43.06666666666667,68.0,40.0,0.0,1.0
END GROUP + 10349670499
McGrillCarnage,124983,Titan,1564,107.0,6.0,17.833333333333332,27.666666666666668,7.0,3.0,0.0,1.0
Tuppelur,340045,Warlock,1563,308.0,6.0,51.333333333333336,61.833333333333336,25.0,6.0,0.0,1.0
Blue4Flame,239855,Hunter,1563,238.0,4.0,59.5,78.75,37.0,1.0,0.0,1.0
Michael Bubblé,98079,Titan,1557,209.0,6.0,34.833333333333336,47.833333333333336,13.0,11.0,0.0,1.0
JenseN ▯ brum brum,143246,Warlock,1583,230.0,3.0,76.66666666666667,102.66666666666667,1.0,6.0,2.0,1.0
Sjakaav,448143,Titan,1579,109.0,7.0,15.571428571428571,23.428571428571427,17.0,13.0,0.0,1.0
END GROUP + 10349666072
忘れないで,232190,Titan,1565,4448.0,45.0,98.84444444444445,106.28888888888889,98.0,107.0,0.0,1.0
Lonely rain,191491,Warlock,1568,1386.0,47.0,29.48936170212766,36.38297872340426,684.0,205.0,1.0,1.0
Sorey766,116304,Hunter,1565,1660.0,43.0,38.604651162790695,50.41860465116279,161.0,111.0,53.0,1.0
76561198107006970,81370,Hunter,1567,565.0,51.0,11.07843137254902,15.450980392156863,33.0,0.0,0.0,1.0
安兹,30390,Titan,1560,678.0,47.0,14.425531914893616,23.872340425531913,43.0,57.0,0.0,1.0
喜多郁代,56476,Warlock,1562,608.0,47.0,12.936170212765957,23.127659574468087,32.0,20.0,12.0,1.0
END GROUP + 10349676593
耙耳朶协会副会长,430218,Warlock,1566,316.0,12.0,26.333333333333332,33.041666666666664,85.0,20.0,1.0,1.0
涩匹寰宇,131651,Warlock,1565,352.0,14.0,25.142857142857142,27.535714285714285,10.0,4.0,1.0,1.0
小王,190806,Titan,1564,268.0,12.0,22.333333333333332,25.166666666666668,25.0,28.0,0.0,1.0
用奶嘴喝水的苹果,265043,Titan,1565,310.0,15.0,20.666666666666668,23.166666666666668,7.0,12.0,0.0,1.0
白世光,277711,Warlock,1567,133.0,14.0,9.5,11.214285714285714,2.0,0.0,5.0,1.0
杨露禅,126492,Titan,1568,79.0,16.0,4.9375,8.40625,7.0,4.0,0.0,1.0
END GROUP + 10349674765
Avallone,124477,Titan,1550,484.0,27.0,17.925925925925927,23.555555555555557,34.0,26.0,0.0,1.0
Vernery,227508,Warlock,1575,662.0,23.0,28.782608695652176,39.391304347826086,74.0,41.0,0.0,1.0
Skidd,248323,Titan,1565,502.0,7.0,71.71428571428571,83.92857142857143,15.0,8.0,0.0,1.0
Polkey,239264,Hunter,1524,570.0,25.0,22.8,33.74,40.0,7.0,0.0,1.0
Skidd,248323,Warlock,1564,1003.0,20.0,50.15,61.45,16.0,26.0,0.0,0.0
Caldnoc,101321,Titan,1571,443.0,24.0,18.458333333333332,26.458333333333332,27.0,36.0,0.0,1.0
Napman,129257,Titan,1555,810.0,23.0,35.21739130434783,47.5,101.0,43.0,0.0,1.0
END GROUP + 10349673168
索尔城第一高手,48013,Titan,1564,1038.0,45.0,23.066666666666666,26.41111111111111,78.0,52.0,6.0,1.0
Jeni.,100008,Hunter,1569,1088.0,39.0,27.897435897435898,33.46153846153846,30.0,20.0,0.0,1.0
长颈鹿,92301,Titan,1548,355.0,49.0,7.244897959183674,12.86734693877551,103.0,6.0,0.0,1.0
Smallsea,136025,Titan,1562,1657.0,47.0,35.255319148936174,38.57446808510638,158.0,116.0,0.0,1.0
太虚山电音老祖,149571,Warlock,1566,445.0,49.0,9.081632653061224,15.448979591836734,91.0,70.0,5.0,1.0
Molybdenum,147835,Warlock,1565,1355.0,38.0,35.6578947368421,38.80263157894737,332.0,143.0,3.0,1.0
END GROUP + 10349663776
SirDoggoGod,140297,Hunter,1559,172.0,15.0,11.466666666666667,17.633333333333333,0.0,27.0,1.0,1.0
S0nTyp,322484,Warlock,1566,261.0,22.0,11.863636363636363,15.977272727272727,67.0,19.0,0.0,1.0
Shanksino,124037,Titan,1562,557.0,16.0,34.8125,44.0625,48.0,24.0,6.0,1.0
mpwd,258330,Titan,1562,434.0,18.0,24.11111111111111,28.555555555555557,30.0,22.0,2.0,1.0
Phaez,119703,Warlock,1557,286.0,16.0,17.875,22.5,64.0,58.0,0.0,1.0
6n,276957,Warlock,1554,506.0,15.0,33.733333333333334,42.03333333333333,179.0,23.0,0.0,1.0
END GROUP + 10349678354
Ekkarusu,187662,Warlock,1542,248.0,11.0,22.545454545454547,27.59090909090909,9.0,3.0,6.0,1.0
Abzz 01,242590,Titan,1565,339.0,11.0,30.818181818181817,32.63636363636363,45.0,8.0,0.0,1.0
deathman12790,286960,Warlock,1559,141.0,10.0,14.1,17.5,32.0,5.0,4.0,1.0
skizzzzzzzz,120111,Hunter,1564,284.0,13.0,21.846153846153847,26.307692307692307,6.0,4.0,3.0,1.0
Wild Card,288890,Hunter,1563,337.0,11.0,30.636363636363637,37.27272727272727,29.0,9.0,22.0,1.0
carlgraves54123,3592,Warlock,1553,210.0,11.0,19.09090909090909,23.90909090909091,6.0,1.0,23.0,1.0
AkySy~,113244,Titan,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 10349679133
TheBoabyWan,99296,Titan,1570,1458.0,57.0,25.57894736842105,33.14035087719298,103.0,17.0,0.0,1.0
SlakedSnake,98255,Titan,1586,832.0,55.0,15.127272727272727,21.645454545454545,71.0,42.0,3.0,1.0
abrrdn,183443,Warlock,1567,371.0,62.0,5.983870967741935,8.92741935483871,42.0,45.0,0.0,1.0
LightCJ,413637,Titan,1567,2021.0,53.0,38.132075471698116,44.339622641509436,27.0,7.0,2.0,1.0
KokuYT,167243,Warlock,1565,18.0,2.0,9.0,12.25,0.0,3.0,0.0,0.0
Panda,120854,Warlock,1561,406.0,60.0,6.766666666666667,10.091666666666667,66.0,59.0,1.0,1.0
Jeffmeister,49083,Titan,1560,328.0,28.0,11.714285714285714,15.357142857142858,37.0,15.0,0.0,0.0
Wilson,95983,Warlock,1553,275.0,24.0,11.458333333333334,17.833333333333332,31.0,22.0,0.0,1.0
jack88532,238886,Warlock,1538,22.0,3.0,7.333333333333333,9.333333333333334,8.0,1.0,0.0,0.0
END GROUP + 10349678367
oneKxrma-,119306,Warlock,1548,143.0,4.0,35.75,44.25,18.0,13.0,0.0,1.0
LofaIe,345678,Warlock,1571,341.0,3.0,113.66666666666667,126.83333333333333,118.0,12.0,0.0,1.0
eceeRF,35924,Warlock,1565,224.0,3.0,74.66666666666667,94.5,39.0,7.0,0.0,1.0
paragonwatson,165803,Hunter,1567,36.0,3.0,12.0,23.0,3.0,1.0,0.0,1.0
ItsRandomBanana,135904,Titan,1561,173.0,8.0,21.625,29.0625,17.0,8.0,8.0,1.0
BotMorris,298307,Warlock,1570,79.0,3.0,26.333333333333332,40.333333333333336,10.0,5.0,0.0,1.0
END GROUP + 10349680535
Tsudenkai,165086,Hunter,1575,1729.0,43.0,40.2093023255814,46.116279069767444,0.0,9.0,0.0,1.0
Ada,283342,Hunter,1563,597.0,19.0,31.42105263157895,39.5,31.0,3.0,0.0,1.0
▯uɐ▯▯▯,242246,Hunter,1564,762.0,49.0,15.551020408163266,22.153061224489797,53.0,18.0,0.0,1.0
Soupspoon,263499,Hunter,1562,483.0,51.0,9.470588235294118,15.862745098039216,60.0,16.0,0.0,1.0
ø²,142751,Hunter,1557,779.0,23.0,33.869565217391305,37.43478260869565,28.0,0.0,0.0,0.0
Ozwaldo,197362,Warlock,1561,1281.0,43.0,29.790697674418606,36.30232558139535,220.0,84.0,29.0,1.0
Kudubaba,166278,Warlock,1561,487.0,51.0,9.549019607843137,14.764705882352942,55.0,34.0,0.0,1.0
END GROUP + 10349679080
LaithHabahbeh,206296,Warlock,1558,718.0,30.0,23.933333333333334,29.15,519.0,26.0,3.0,1.0
ELGENDIES,61800,Warlock,1536,355.0,30.0,11.833333333333334,16.116666666666667,72.0,3.0,0.0,1.0
Yassine_Khalifa,215770,Titan,1557,1171.0,32.0,36.59375,46.625,147.0,23.0,4.0,1.0
Omar_Gabr,122630,Titan,1554,880.0,44.0,20.0,26.693181818181817,137.0,37.0,13.0,1.0
I-Mado-I,228135,Hunter,1549,553.0,30.0,18.433333333333334,24.666666666666668,109.0,23.0,1.0,1.0
goldenMina,155241,Titan,1538,1000.0,30.0,33.333333333333336,42.05,133.0,17.0,12.0,1.0
END GROUP + 10349660518
lHiggsl,514001,Hunter,1558,265.0,4.0,66.25,86.375,19.0,12.0,0.0,1.0
SkyLuvas,335702,Warlock,1559,411.0,3.0,137.0,171.33333333333334,54.0,27.0,0.0,1.0
lSupper,497359,Titan,1563,340.0,8.0,42.5,58.875,17.0,2.0,0.0,1.0
xVaIIy,399523,Warlock,1563,128.0,5.0,25.6,37.9,22.0,8.0,0.0,1.0
xMatthew321x,419488,Warlock,1562,103.0,2.0,51.5,71.75,51.0,8.0,0.0,0.0
Fon7esDoesMiss,213146,Warlock,1562,223.0,6.0,37.166666666666664,50.416666666666664,62.0,22.0,1.0,1.0
I_Ammon_I,342132,Warlock,1561,235.0,3.0,78.33333333333333,102.83333333333333,91.0,6.0,0.0,1.0
yNotoryu,372761,Warlock,1569,118.0,2.0,59.0,74.5,25.0,0.0,7.0,0.0
END GROUP + 10349681281
Maxy OP,145983,Titan,1569,1930.0,48.0,40.208333333333336,49.239583333333336,160.0,68.0,0.0,0.0
Axyz47,283079,Titan,1537,1267.0,43.0,29.46511627906977,47.22093023255814,38.0,3.0,7.0,1.0
StuffedPizza38,44960,Warlock,1552,580.0,57.0,10.175438596491228,12.298245614035087,320.0,51.0,2.0,1.0
Senor Wolf6573,132687,Warlock,1537,1158.0,18.0,64.33333333333333,78.0,163.0,46.0,2.0,1.0
「Crash」,349078,Warlock,1565,3577.0,46.0,77.76086956521739,92.70652173913044,814.0,238.0,7.0,1.0
Blueback97,253279,Hunter,1548,1716.0,48.0,35.75,44.71875,136.0,9.0,0.0,0.0
Philosopher Jones,143799,Hunter,1561,1316.0,50.0,26.32,35.53,183.0,114.0,1.0,1.0
Pikachu,233143,Titan,1554,428.0,11.0,38.90909090909091,55.95454545454545,58.0,7.0,1.0,1.0
END GROUP + 10349682999
SilverJadyn,200772,Hunter,1537,752.0,19.0,39.578947368421055,49.421052631578945,69.0,5.0,52.0,0.0
SilverJadyn,200772,Warlock,1562,452.0,11.0,41.09090909090909,52.36363636363637,45.0,9.0,8.0,0.0
the_rafester,96372,Warlock,1540,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRACKERofCOLD1s,496717,Titan,1561,293.0,17.0,17.235294117647058,26.294117647058822,47.0,1.0,3.0,0.0
CRACKERofCOLD1s,496717,Warlock,1584,578.0,45.0,12.844444444444445,19.6,105.0,15.0,13.0,0.0
SilverJadyn,200772,Titan,1550,1294.0,30.0,43.13333333333333,55.28333333333333,59.0,26.0,2.0,1.0
lil despacito H,181159,Titan,1564,431.0,10.0,43.1,62.15,45.0,18.0,1.0,1.0
Salty GirI,422005,Hunter,1555,24.0,5.0,4.8,7.0,4.0,0.0,0.0,0.0
c tait,83276,Warlock,1553,661.0,15.0,44.06666666666667,56.233333333333334,158.0,46.0,7.0,1.0
SoundingShelf,122414,Warlock,1553,59.0,4.0,14.75,16.0,26.0,0.0,0.0,0.0
SoundingShelf,122414,Titan,1548,902.0,67.0,13.462686567164178,21.51492537313433,129.0,74.0,0.0,1.0
fixOxer,224419,Warlock,1546,1341.0,65.0,20.630769230769232,27.6,592.0,138.0,54.0,0.0
SaintDCLXVI,159841,Hunter,1559,43.0,5.0,8.6,11.2,3.0,0.0,2.0,0.0
MIXTAPE_WALRUS,130451,Warlock,1542,971.0,66.0,14.712121212121213,21.643939393939394,141.0,11.0,47.0,0.0
Mr. Sparky,176794,Warlock,1557,469.0,19.0,24.68421052631579,34.68421052631579,95.0,22.0,5.0,1.0
ItzMaximus,21992,Hunter,1562,782.0,68.0,11.5,18.50735294117647,32.0,37.0,2.0,1.0
END GROUP + 10349681132
Matraweber,128002,Warlock,1547,353.0,37.0,9.54054054054054,11.432432432432432,165.0,69.0,0.0,1.0
s1m0ns43nsur1n,17579,Hunter,1544,237.0,54.0,4.388888888888889,7.037037037037037,44.0,7.0,0.0,1.0
KampfkuchenKing,45185,Hunter,1539,377.0,53.0,7.113207547169812,10.88679245283019,59.0,24.0,0.0,1.0
Colm4n,268945,Warlock,1560,964.0,44.0,21.90909090909091,27.59090909090909,118.0,37.0,0.0,1.0
galaxie,28873,Hunter,1542,1126.0,38.0,29.63157894736842,34.36842105263158,35.0,31.0,0.0,1.0
ALKABER,57946,Titan,1538,444.0,45.0,9.866666666666667,15.2,67.0,22.0,0.0,1.0
END GROUP + 10349676453
Silver-Ak115,91890,Titan,1539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Just_Payback,480226,Warlock,1573,336.0,8.0,42.0,50.1875,135.0,33.0,0.0,1.0
kalentar13,163032,Titan,1565,293.0,5.0,58.6,78.7,6.0,8.0,1.0,1.0
MaximusCairns,362040,Hunter,1569,220.0,6.0,36.666666666666664,47.75,13.0,7.0,0.0,1.0
RustledRoss,190569,Hunter,1561,297.0,5.0,59.4,76.1,33.0,7.0,6.0,1.0
Kegamie,73215,Titan,1569,244.0,7.0,34.857142857142854,46.214285714285715,25.0,12.0,0.0,1.0
Her_Fury_,246300,Warlock,1558,205.0,8.0,25.625,32.1875,24.0,25.0,0.0,1.0
END GROUP + 10349675342
zod_marques,544906,Titan,1532,304.0,27.0,11.25925925925926,15.166666666666666,34.0,37.0,20.0,0.0
Guerrilae,490733,Warlock,1567,1302.0,67.0,19.432835820895523,23.46268656716418,160.0,85.0,21.0,1.0
V1ktorZer0,102959,Warlock,1519,337.0,17.0,19.823529411764707,23.61764705882353,110.0,9.0,2.0,0.0
Gabs,212269,Hunter,1561,1016.0,96.0,10.583333333333334,15.239583333333334,87.0,47.0,24.0,1.0
Nuke,377071,Hunter,1562,1303.0,31.0,42.03225806451613,48.12903225806452,38.0,3.0,12.0,0.0
Darrask_01,294243,Warlock,1563,791.0,17.0,46.529411764705884,56.94117647058823,219.0,70.0,0.0,1.0
oliper,300262,Warlock,1562,599.0,83.0,7.216867469879518,10.457831325301205,121.0,29.0,1.0,1.0
b.,157432,Warlock,1560,1337.0,32.0,41.78125,48.296875,196.0,205.0,0.0,1.0
levi,295072,Warlock,1563,694.0,48.0,14.458333333333334,17.479166666666668,386.0,129.0,4.0,1.0
Regiane AS,195594,Warlock,1539,407.0,47.0,8.659574468085106,12.52127659574468,25.0,36.0,0.0,0.0
END GROUP + 10349688069
I_N33D2BUCKS,222575,Hunter,1565,1785.0,168.0,10.625,15.461309523809524,233.0,28.0,30.0,1.0
FireHawk371,270138,Hunter,1562,4773.0,147.0,32.46938775510204,37.744897959183675,282.0,5.0,55.0,1.0
levelaimbot,69373,Warlock,1555,816.0,35.0,23.314285714285713,29.3,81.0,29.0,0.0,0.0
Dreamzy777,426404,Titan,1537,1771.0,104.0,17.028846153846153,24.778846153846153,226.0,187.0,13.0,1.0
Baby_J8907,919300,Titan,1590,1935.0,167.0,11.58682634730539,16.236526946107784,206.0,77.0,7.0,1.0
NeedsAdvil,128411,Hunter,1551,1278.0,37.0,34.54054054054054,37.37837837837838,15.0,1.0,0.0,0.0
shallen29,209550,Hunter,1559,3210.0,207.0,15.507246376811594,21.166666666666668,203.0,42.0,97.0,1.0
Space,119552,Warlock,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dahloko,483015,Titan,1567,199.0,30.0,6.633333333333334,10.183333333333334,31.0,21.0,12.0,0.0
O0EdyxX,97107,Hunter,1567,190.0,26.0,7.3076923076923075,9.923076923076923,32.0,21.0,0.0,0.0
xGrimdark,151252,Hunter,1568,1616.0,145.0,11.144827586206896,16.83103448275862,166.0,5.0,0.0,1.0
M0ist_Sandw1tch,98734,Hunter,1563,741.0,103.0,7.194174757281553,9.766990291262136,145.0,20.0,3.0,0.0
END GROUP + 10349690866
Luciel,297512,Warlock,1539,408.0,7.0,58.285714285714285,68.35714285714286,89.0,16.0,0.0,1.0
RBZOutTouch,305596,Hunter,1583,169.0,7.0,24.142857142857142,34.214285714285715,24.0,7.0,0.0,1.0
Im in your walls,356082,Hunter,1563,197.0,4.0,49.25,71.0,17.0,2.0,1.0,1.0
Macky,226129,Titan,1587,196.0,4.0,49.0,63.625,45.0,4.0,0.0,1.0
TTV-EzPedNoi,62899,Warlock,1542,137.0,7.0,19.571428571428573,27.357142857142858,28.0,19.0,0.0,1.0
STarS DrAcO,113571,Warlock,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STarS DrAcO,113571,Hunter,1534,141.0,7.0,20.142857142857142,31.785714285714285,29.0,7.0,0.0,1.0
END GROUP + 10349661835
alive,82220,Hunter,1566,456.0,20.0,22.8,28.825,36.0,3.0,8.0,1.0
故人仍待我归还,185198,Titan,1563,710.0,53.0,13.39622641509434,15.349056603773585,26.0,40.0,11.0,0.0
Wyatt,85585,Titan,1551,1736.0,95.0,18.273684210526316,22.46315789473684,175.0,41.0,127.0,0.0
红萝卜,83716,Warlock,1561,1869.0,106.0,17.632075471698112,21.221698113207548,26.0,2.0,453.0,1.0
上川,177184,Hunter,1546,1620.0,81.0,20.0,24.660493827160494,39.0,3.0,70.0,0.0
秀才,209530,Titan,1569,1321.0,112.0,11.794642857142858,15.03125,191.0,85.0,65.0,1.0
暴雪Grease,141444,Warlock,1561,2753.0,69.0,39.89855072463768,43.93478260869565,471.0,28.0,124.0,0.0
暴雪Grease,141444,Titan,1546,55.0,2.0,27.5,30.0,7.0,1.0,0.0,0.0
ongi,132174,Warlock,1554,3290.0,83.0,39.63855421686747,43.86144578313253,2.0,0.0,1.0,1.0
kujiop,190458,Warlock,1537,2041.0,111.0,18.38738738738739,23.923423423423422,59.0,3.0,326.0,0.0
ongi,132174,Hunter,1555,1811.0,99.0,18.292929292929294,23.328282828282827,160.0,1.0,9.0,0.0
soft,178200,Titan,1553,1910.0,69.0,27.681159420289855,34.61594202898551,90.0,31.0,2.0,1.0
soft,178200,Warlock,1554,2764.0,96.0,28.791666666666668,32.473958333333336,269.0,28.0,896.0,0.0
kujiop,190458,Titan,1561,532.0,75.0,7.093333333333334,12.946666666666667,28.0,31.0,2.0,1.0
END GROUP + 10349696236
emppunator,389293,Hunter,1567,32.0,2.0,16.0,28.25,1.0,3.0,1.0,1.0
DerTigerSalat,259685,Titan,1551,382.0,2.0,191.0,212.75,17.0,4.0,3.0,1.0
Boostars,420474,Warlock,1562,272.0,3.0,90.66666666666667,114.16666666666667,45.0,19.0,0.0,1.0
herman ze german,83230,Warlock,1559,109.0,5.0,21.8,24.6,31.0,20.0,2.0,1.0
xMarci_279x,177015,Warlock,1576,211.0,0.0,211.0,232.0,2.0,0.0,0.0,1.0
Dymanik_,398940,Warlock,1564,52.0,3.0,17.333333333333332,35.833333333333336,10.0,2.0,0.0,1.0
END GROUP + 10349694511
Mont_Miidit,1147774,Titan,1571,34.0,3.0,11.333333333333334,20.166666666666668,9.0,7.0,0.0,1.0
Brea-sr,902388,Titan,1570,254.0,6.0,42.333333333333336,54.333333333333336,10.0,4.0,0.0,1.0
